id,first_name,gender,birthday,Age,abonoment_type,visit_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,personal_training,name_personal_trainer,precio_inscripcion_COP,precio_entrenador_COP,id_entrenador,ciudad,pais,latitud,longitud,fecha_inscripcion,__FileName
938,Merle,Male,11/10/1992,31,Standard,3,True,Yoga,09:57:00,11:18:00,81,1,Camila Montenegro,155000,123149,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
947,Elladine,Female,10/07/2006,18,Standard,4,False,,09:42:00,11:42:00,120,1,Camila Montenegro,155000,75335,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
964,Domenico,Male,27/04/1981,43,Standard,3,False,,18:37:00,20:24:00,107,1,Camila Montenegro,155000,160770,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
984,Jamal,Male,03/10/1987,37,Standard,1,True,LesMiles- Pilates- Running,16:04:00,16:55:00,51,1,Camila Montenegro,155000,144975,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
4,Darren,Male,12/04/1980,44,Premium,3,False,,09:54:00,12:15:00,141,1,Sebastian Marmolejo,260000,124510,1020,Cali,Colombia,3.4516,-76.531999999999996,,
703,Travers,Male,18/06/1988,36,Premium,3,True,Pilates- HIT- Yoga,16:01:00,17:57:00,116,1,Sebastian Marmolejo,260000,66253,1020,Cali,Colombia,3.4516,-76.531999999999996,,
830,Micky,Male,30/03/1982,42,Premium,5,True,LesMiles- Zumba- HIT,12:05:00,14:36:00,151,1,Sebastian Marmolejo,260000,59698,1020,Cali,Colombia,3.4516,-76.531999999999996,,
467,Gregorio,Male,27/01/2010,14,Premium,5,True,BodyBalance- Kickboxen,08:25:00,10:21:00,116,1,Sebastian Marmolejo,260000,116938,1020,Cali,Colombia,3.4516,-76.531999999999996,,
286,Dimitry,Male,23/01/2004,20,Premium,5,False,,20:16:00,21:49:00,93,1,Sebastian Marmolejo,260000,103992,1020,Cali,Colombia,3.4516,-76.531999999999996,,
54,Maud,Female,27/11/1980,43,Standard,4,True,Pilates- BodyPump- Running,20:36:00,22:21:00,105,1,Sebastian Marmolejo,155000,130467,1020,Cali,Colombia,3.4516,-76.531999999999996,,
102,Shayna,Female,15/02/2000,24,Standard,3,True,BodyPump- Running- XCore,17:42:00,20:23:00,161,1,Sebastian Marmolejo,155000,100065,1020,Cali,Colombia,3.4516,-76.531999999999996,,
135,Kris,Female,19/05/2003,21,Standard,2,False,,13:05:00,14:02:00,57,1,Sebastian Marmolejo,155000,175141,1020,Cali,Colombia,3.4516,-76.531999999999996,,
970,Beale,Male,19/05/1978,46,Premium,2,False,,08:22:00,11:16:00,174,1,Sebastian Marmolejo,260000,132834,1020,Cali,Colombia,3.4516,-76.531999999999996,,
256,Andreana,Female,18/12/1985,38,Premium,1,True,Pilates,17:37:00,18:28:00,51,1,Sebastian Marmolejo,260000,116808,1020,Cali,Colombia,3.4516,-76.531999999999996,,
265,Reina,Female,30/07/1992,32,Standard,5,False,,19:52:00,22:44:00,172,1,Sebastian Marmolejo,155000,51259,1020,Cali,Colombia,3.4516,-76.531999999999996,,
141,Park,Male,28/05/1984,40,Premium,3,True,LesMiles- Yoga,19:59:00,22:37:00,158,1,Sebastian Marmolejo,260000,101011,1020,Cali,Colombia,3.4516,-76.531999999999996,,
78,Boigie,Male,24/10/1990,33,Premium,2,True,Zumba- LesMiles,16:16:00,17:42:00,86,1,Sebastian Marmolejo,260000,103201,1020,Cali,Colombia,3.4516,-76.531999999999996,,
551,Manda,Female,21/09/1988,36,Standard,2,False,,15:38:00,16:42:00,64,1,Sebastian Marmolejo,155000,65230,1020,Cali,Colombia,3.4516,-76.531999999999996,,
289,Gwendolin,Female,19/04/2004,20,Premium,3,True,Zumba,08:53:00,11:29:00,156,1,Sebastian Marmolejo,260000,163686,1020,Cali,Colombia,3.4516,-76.531999999999996,,
715,Brant,Male,06/06/1981,43,Premium,3,False,,12:02:00,12:53:00,51,1,Sebastian Marmolejo,260000,194228,1020,Cali,Colombia,3.4516,-76.531999999999996,,
613,Emlen,Male,25/07/1981,43,Standard,5,True,XCore,17:32:00,19:46:00,134,1,Sebastian Marmolejo,155000,132120,1020,Cali,Colombia,3.4516,-76.531999999999996,,
636,Georgeanne,Female,07/01/1998,26,Standard,3,True,XCore- Spinning- Yoga,13:24:00,15:02:00,98,1,Sebastian Marmolejo,155000,63266,1020,Cali,Colombia,3.4516,-76.531999999999996,,
15,Charmine,Female,01/10/1989,35,Premium,1,False,,20:12:00,21:42:00,90,1,Sebastian Marmolejo,260000,75831,1020,Cali,Colombia,3.4516,-76.531999999999996,,
747,Loydie,Male,25/10/1980,43,Standard,2,False,,13:10:00,13:42:00,32,1,Sebastian Marmolejo,155000,55493,1020,Cali,Colombia,3.4516,-76.531999999999996,,
489,Huntley,Male,08/10/1991,32,Premium,2,False,,12:42:00,15:05:00,143,1,Sebastian Marmolejo,260000,108860,1020,Cali,Colombia,3.4516,-76.531999999999996,,
974,Samaria,Female,13/11/1995,28,Premium,4,True,Spinning,11:10:00,12:09:00,59,1,Sebastian Marmolejo,260000,55362,1020,Cali,Colombia,3.4516,-76.531999999999996,,
3,Linc,Male,30/03/1983,41,Premium,1,True,XCore- Spinning- LesMiles,08:29:00,09:55:00,86,1,Sebastian Marmolejo,260000,149570,1020,Cali,Colombia,3.4516,-76.531999999999996,,
816,Benoit,Male,28/05/1977,47,Standard,2,False,,12:18:00,14:36:00,138,1,Sebastian Marmolejo,155000,154193,1020,Cali,Colombia,3.4516,-76.531999999999996,,
763,Gabbie,Female,22/11/1978,45,Premium,3,True,LesMiles- Pilates- Spinning,15:39:00,16:28:00,49,1,Sebastian Marmolejo,260000,178498,1020,Cali,Colombia,3.4516,-76.531999999999996,,
867,Anderea,Female,08/12/1984,39,Standard,5,True,LesMiles- Running,16:05:00,16:59:00,54,1,Sebastian Marmolejo,155000,121476,1020,Cali,Colombia,3.4516,-76.531999999999996,,
869,Saba,Female,29/04/2007,17,Standard,2,True,LesMiles,12:09:00,14:26:00,137,1,Sebastian Marmolejo,155000,105275,1020,Cali,Colombia,3.4516,-76.531999999999996,,
488,Hodge,Male,25/04/1981,43,Premium,5,False,,17:52:00,19:44:00,112,1,Sebastian Marmolejo,260000,124173,1020,Cali,Colombia,3.4516,-76.531999999999996,,
942,Lindon,Male,08/03/1981,43,Standard,3,False,,10:47:00,13:10:00,143,1,Sebastian Marmolejo,155000,84791,1020,Cali,Colombia,3.4516,-76.531999999999996,,
969,Nikolai,Male,12/11/1998,25,Standard,1,False,,15:33:00,16:32:00,59,1,Sebastian Marmolejo,155000,95273,1020,Cali,Colombia,3.4516,-76.531999999999996,,
399,Rafferty,Male,09/03/2007,17,Premium,2,False,,08:38:00,09:57:00,79,1,Sara Jaramillo,260000,163977,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
186,Chloe,Female,24/03/1975,49,Standard,3,False,,17:42:00,19:11:00,89,1,Sara Jaramillo,155000,107457,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
187,Salvidor,Male,17/04/2012,12,Standard,5,True,Pilates- HIT,19:49:00,20:51:00,62,1,Sara Jaramillo,155000,162796,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
201,Sheffield,Male,29/09/1978,46,Standard,4,True,HIT,13:31:00,14:47:00,76,1,Sara Jaramillo,155000,198521,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
255,Michale,Male,14/04/2003,21,Premium,1,True,Kickboxen- Yoga- BodyPump,14:34:00,16:34:00,120,1,Sara Jaramillo,260000,95796,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
455,Sallie,Female,19/05/2008,16,Standard,1,True,BodyBalance- Running,20:02:00,21:17:00,75,1,Sara Jaramillo,155000,126582,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
486,Bret,Male,16/09/1975,49,Standard,3,True,Pilates- Zumba,17:10:00,18:43:00,93,1,Sara Jaramillo,155000,173325,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
216,Isaak,Male,11/04/1975,49,Premium,3,False,,12:37:00,14:22:00,105,1,Sara Jaramillo,260000,174273,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
299,Avis,Female,27/03/1981,43,Premium,5,False,,12:31:00,15:09:00,158,1,Sara Jaramillo,260000,89634,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
825,Baily,Male,30/07/1975,49,Premium,3,True,Zumba- HIT,10:53:00,12:49:00,116,1,Sara Jaramillo,260000,89228,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
248,Lib,Female,17/08/2000,24,Premium,1,False,,14:59:00,17:54:00,175,1,Sara Jaramillo,260000,146571,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
694,Shirline,Female,29/01/2005,19,Standard,2,False,,16:40:00,17:36:00,56,1,Sara Jaramillo,155000,62008,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
427,Robers,Male,02/05/2010,14,Premium,3,False,,16:05:00,17:51:00,106,1,Sara Jaramillo,260000,128878,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
148,Hazlett,Male,22/03/1988,36,Premium,2,True,BodyPump- Pilates- BodyBalance,09:08:00,12:02:00,174,1,Sara Jaramillo,260000,183331,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
134,Pooh,Female,20/08/1993,31,Premium,5,True,Spinning- LesMiles,09:31:00,12:24:00,173,1,Sara Jaramillo,260000,104231,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
783,Dion,Male,16/12/1991,32,Standard,3,True,XCore,12:16:00,13:37:00,81,1,Sara Jaramillo,155000,50102,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
243,Ekaterina,Female,16/08/1975,49,Premium,1,False,,13:58:00,15:32:00,94,1,Sara Jaramillo,260000,189602,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
413,Myrwyn,Male,26/10/1993,30,Premium,1,True,LesMiles- Running- HIT,08:38:00,11:05:00,147,1,Sara Jaramillo,260000,155483,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
838,Montague,Male,29/07/1975,49,Standard,3,True,Zumba- Spinning,20:40:00,23:05:00,145,1,Sara Jaramillo,155000,142833,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
850,Reinhold,Male,21/03/1991,33,Standard,2,True,LesMiles- Running- BodyBalance,14:56:00,16:26:00,90,1,Sara Jaramillo,155000,192572,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
278,Leon,Male,03/02/1992,32,Premium,2,True,Yoga- XCore- Spinning,13:19:00,14:13:00,54,1,Sara Jaramillo,260000,191044,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
76,Thaddeus,Male,09/06/2004,20,Premium,1,False,,15:33:00,16:19:00,46,1,Sara Jaramillo,260000,101155,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
666,Hesther,Female,18/02/2005,19,Premium,2,True,Pilates- Spinning,10:42:00,12:48:00,126,1,Sara Jaramillo,260000,185454,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
634,Nina,Female,22/12/1999,24,Premium,1,False,,16:51:00,17:51:00,60,1,Sara Jaramillo,260000,188151,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
943,Ransell,Male,22/02/1984,40,Standard,3,False,,11:58:00,14:33:00,155,1,Sara Jaramillo,155000,123722,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
955,Menard,Male,23/01/1986,38,Standard,3,True,BodyBalance- HIT,12:46:00,13:23:00,37,1,Sara Jaramillo,155000,190738,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
18,Trixy,Female,30/04/2011,13,Standard,3,False,,16:54:00,19:00:00,126,1,Felipe Arroyo,155000,78968,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
72,Adham,Male,13/03/2007,17,Premium,1,False,,10:30:00,12:58:00,148,1,Felipe Arroyo,260000,174466,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
81,Orv,Male,15/10/1978,45,Standard,2,False,,12:35:00,14:41:00,126,1,Felipe Arroyo,155000,130263,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
146,Julina,Female,20/08/2010,14,Standard,5,True,XCore,20:23:00,21:23:00,60,1,Felipe Arroyo,155000,108986,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
154,Burke,Male,16/03/1985,39,Standard,2,True,Kickboxen,11:18:00,13:02:00,104,1,Felipe Arroyo,155000,98006,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
954,Ivor,Male,10/12/1979,44,Premium,5,True,HIT- Pilates- Yoga,15:27:00,17:26:00,119,1,Felipe Arroyo,260000,149396,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
771,Dominique,Female,27/06/1988,36,Premium,1,False,,20:00:00,21:31:00,91,1,Felipe Arroyo,260000,133506,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
104,Rodi,Female,20/12/1976,47,Premium,2,False,,13:19:00,15:41:00,142,1,Felipe Arroyo,260000,178690,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
270,Abby,Male,01/03/1985,39,Standard,3,True,BodyPump,15:19:00,16:03:00,44,1,Felipe Arroyo,155000,60231,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
710,Kayley,Female,19/08/2005,19,Premium,5,True,BodyBalance- Kickboxen- XCore,10:54:00,12:03:00,69,1,Felipe Arroyo,260000,58086,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
361,Leilah,Female,14/05/1980,44,Standard,5,True,Running,20:04:00,21:57:00,113,1,Felipe Arroyo,155000,53169,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
681,Aura,Female,21/11/1986,37,Premium,1,False,,09:11:00,11:08:00,117,1,Felipe Arroyo,260000,104683,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
483,Agatha,Female,17/03/1998,26,Premium,3,True,BodyBalance,18:41:00,19:44:00,63,1,Felipe Arroyo,260000,154119,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
526,Tailor,Male,07/01/2008,16,Standard,4,True,Zumba,13:43:00,15:48:00,125,1,Felipe Arroyo,155000,125682,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
222,Jesse,Male,08/04/1975,49,Premium,3,True,Pilates- XCore,20:01:00,22:01:00,120,1,Felipe Arroyo,260000,77238,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
242,Godart,Male,02/08/2006,18,Premium,1,False,,17:38:00,18:14:00,36,1,Felipe Arroyo,260000,52878,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
642,Noelle,Female,06/11/1976,47,Standard,2,True,Yoga,12:42:00,13:41:00,59,1,Felipe Arroyo,155000,168818,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
35,Alf,Male,06/03/2004,20,Premium,5,False,,18:15:00,20:02:00,107,1,Felipe Arroyo,260000,124032,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
761,Leonerd,Male,20/08/1983,41,Standard,1,True,Yoga- Pilates,13:41:00,14:42:00,61,1,Felipe Arroyo,155000,154263,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
268,Chadwick,Male,03/12/2001,22,Premium,4,False,,18:08:00,19:36:00,88,1,Felipe Arroyo,260000,53827,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
779,Lorenza,Female,14/09/1987,37,Standard,1,True,HIT- Running,08:37:00,10:26:00,109,1,Felipe Arroyo,155000,167582,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
847,Carolus,Male,10/11/1994,29,Standard,1,False,,20:43:00,23:01:00,138,1,Felipe Arroyo,155000,147538,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
862,Zackariah,Male,02/01/1993,31,Standard,4,True,LesMiles- Kickboxen,17:19:00,18:20:00,61,1,Felipe Arroyo,155000,171808,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
982,Agna,Female,21/08/2003,21,Standard,2,True,Spinning,19:59:00,20:45:00,46,1,Felipe Arroyo,155000,179299,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
9,Borden,Male,28/07/1978,46,Premium,3,True,BodyPump,09:45:00,12:33:00,168,1,Felipe Arroyo,260000,53720,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
686,Nessa,Female,04/05/1994,30,Premium,3,False,,10:16:00,12:59:00,163,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
6,Alvera,Female,29/06/2009,15,Standard,1,False,,17:19:00,18:19:00,60,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
13,Celine,Female,22/04/1994,30,Standard,2,True,XCore- Spinning- LesMiles,17:04:00,18:48:00,104,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
121,Robinetta,Female,30/03/2002,22,Premium,2,True,BodyPump- Spinning,19:19:00,21:51:00,152,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
246,Kary,Female,17/09/2000,24,Premium,4,False,,09:12:00,11:34:00,142,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
568,Amye,Female,26/08/1989,35,Premium,5,False,,10:41:00,11:43:00,62,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
437,Aldwin,Male,23/08/1997,27,Premium,2,True,LesMiles- Spinning- BodyBalance,16:29:00,19:03:00,154,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
418,Stafani,Female,25/09/1975,49,Premium,3,False,,19:37:00,21:16:00,99,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
74,Bone,Male,16/12/1995,28,Standard,2,False,,20:17:00,20:59:00,42,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
90,Henrie,Female,24/08/1978,46,Standard,1,False,,11:13:00,12:15:00,62,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
96,Hunt,Male,10/04/1984,40,Standard,1,False,,10:28:00,12:55:00,147,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
111,Irena,Female,01/02/1994,30,Standard,3,True,HIT,17:43:00,18:25:00,42,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
112,Waylin,Male,06/03/2009,15,Standard,3,True,Pilates- BodyBalance,16:33:00,17:59:00,86,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
117,Woodie,Male,04/04/1975,49,Standard,1,True,Pilates,18:02:00,19:37:00,95,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
138,Gunar,Male,10/04/1988,36,Standard,1,False,,20:55:00,22:16:00,81,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
450,Hunter,Male,24/06/2006,18,Premium,4,True,Running- Spinning- BodyBalance,19:08:00,20:21:00,73,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
883,Fan,Female,04/10/2010,13,Premium,3,True,Spinning- XCore,15:31:00,17:52:00,141,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
162,Peder,Male,27/01/1995,29,Standard,1,False,,17:00:00,19:46:00,166,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
66,Constancia,Female,27/03/1979,45,Premium,4,False,,13:06:00,13:47:00,41,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
192,Kaye,Female,11/07/1985,39,Standard,4,False,,17:07:00,17:57:00,50,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
632,Holmes,Male,27/03/1987,37,Premium,1,True,Zumba,12:16:00,13:35:00,79,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
230,Alanson,Male,22/10/2001,22,Standard,3,True,Yoga- Zumba- BodyBalance,16:31:00,17:24:00,53,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
233,Jennilee,Female,29/09/2010,14,Standard,3,False,,08:34:00,09:39:00,65,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
650,Holly,Male,15/09/2012,12,Premium,3,True,Kickboxen- Spinning,14:54:00,15:59:00,65,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
257,Worth,Male,28/03/1979,45,Standard,2,True,XCore- Yoga,08:12:00,09:55:00,103,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
633,Trula,Female,13/10/1997,26,Premium,5,True,Running- XCore- Zumba,14:42:00,16:59:00,137,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
433,Becca,Female,28/01/1977,47,Premium,3,False,,14:51:00,17:19:00,148,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
645,Padget,Male,02/10/2010,14,Premium,3,True,BodyBalance- Yoga,17:23:00,18:35:00,72,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
921,Fredi,Female,04/02/2011,13,Premium,1,True,BodyPump,12:39:00,13:25:00,46,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
325,Quinton,Male,19/02/1995,29,Standard,3,False,,10:34:00,12:01:00,87,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
327,Noel,Female,21/09/2011,13,Standard,3,False,,14:01:00,16:47:00,166,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
328,Lexine,Female,30/09/2002,22,Standard,5,False,,13:52:00,15:35:00,103,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
728,Raina,Female,17/03/2001,23,Premium,5,True,Zumba- Spinning- BodyBalance,20:57:00,23:29:00,152,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
341,Rita,Female,16/05/1988,36,Standard,4,False,,14:02:00,16:11:00,129,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
344,Janela,Female,10/10/1986,37,Standard,4,True,HIT,12:50:00,15:36:00,166,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
639,Shea,Female,07/10/1999,24,Premium,4,True,Kickboxen- BodyPump- Yoga,09:25:00,12:08:00,163,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
393,Lenna,Female,28/08/1983,41,Standard,4,True,XCore- Spinning- Yoga,10:09:00,12:30:00,141,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
411,Aeriell,Female,27/08/1980,44,Standard,2,False,,11:53:00,14:46:00,173,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
497,Elbertine,Female,19/09/2012,12,Premium,2,False,,08:05:00,09:11:00,66,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
434,Sabra,Female,29/04/1995,29,Standard,5,False,,18:14:00,21:08:00,174,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
480,Ikey,Male,25/07/2000,24,Premium,2,True,Zumba- Yoga,11:46:00,13:53:00,127,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
128,Lian,Female,27/02/1992,32,Premium,3,False,,14:23:00,16:57:00,154,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
809,Rana,Female,20/11/1989,34,Premium,2,False,,13:25:00,15:29:00,124,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
50,Nora,Female,29/12/1979,44,Premium,2,True,BodyPump- HIT,08:54:00,11:09:00,135,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
481,Felicdad,Female,26/03/1979,45,Standard,1,False,,20:40:00,22:28:00,108,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
494,Mil,Female,22/07/2012,12,Standard,3,True,BodyPump- Yoga,11:50:00,13:40:00,110,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
500,Esdras,Male,14/10/2005,18,Standard,3,False,,14:34:00,15:34:00,60,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
929,Aldous,Male,07/11/1994,29,Premium,5,True,Pilates- Zumba- LesMiles,09:38:00,10:54:00,76,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
534,Rabbi,Male,31/01/1996,28,Standard,5,False,,14:53:00,17:41:00,168,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
552,Bernetta,Female,05/11/1986,37,Standard,1,True,Spinning- HIT,15:55:00,17:06:00,71,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
553,Consalve,Male,14/12/1986,37,Standard,3,True,Kickboxen- Spinning- BodyBalance,18:23:00,20:10:00,107,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
565,Thorsten,Male,19/03/1982,42,Standard,1,True,Kickboxen- Pilates- Yoga,12:52:00,13:23:00,31,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
572,Sheila,Female,26/07/2008,16,Standard,5,True,Spinning,17:04:00,17:34:00,30,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
602,Germayne,Male,28/04/1975,49,Standard,2,False,,15:41:00,18:34:00,173,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
183,Steffen,Male,14/07/2010,14,Premium,1,False,,13:06:00,13:45:00,39,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
800,Roxy,Female,27/08/1990,34,Premium,3,False,,09:21:00,11:13:00,112,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
620,Geneva,Female,22/04/2000,24,Standard,2,True,Zumba- Spinning,10:26:00,12:06:00,100,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
863,Wash,Male,03/09/1992,32,Premium,5,False,,11:08:00,12:57:00,109,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
396,Yetta,Female,13/11/1986,37,Premium,3,False,,13:08:00,14:14:00,66,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
649,Noelani,Female,28/05/2002,22,Standard,5,False,,13:50:00,14:51:00,61,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
889,Wilt,Male,23/02/2006,18,Premium,3,True,Spinning- Zumba- BodyPump,11:41:00,13:50:00,129,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
653,Bradford,Male,25/10/1997,26,Standard,3,False,,13:11:00,15:05:00,114,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
669,Ashia,Female,07/04/1985,39,Standard,5,True,HIT- BodyPump,19:04:00,22:04:00,180,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
331,Jeannette,Female,06/08/1989,35,Premium,2,True,Kickboxen- XCore,16:36:00,17:06:00,30,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
971,Emma,Female,24/01/2002,22,Premium,3,True,HIT- BodyBalance- LesMiles,16:37:00,18:29:00,112,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
695,Gabriell,Female,24/07/1997,27,Standard,1,False,,12:30:00,15:10:00,160,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
509,Joly,Female,21/03/1997,27,Premium,1,False,,14:17:00,15:27:00,70,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
701,Julia,Female,14/10/2000,23,Standard,5,True,Yoga- Zumba,11:19:00,13:52:00,153,0,,155000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
83,Estevan,Male,02/04/1995,29,Premium,1,False,,08:33:00,09:42:00,69,0,,260000,,,Barranquilla,Colombia,10.9878,-74.788899999999998,,
